34822,0.026942175000000037,sdbcs,0.10,0.10,35331.1,0.028235484300000013,montage-0.15.json,true
39244,0.028105594000000015,sdbcs,0.15,0.10,38766.65,0.028235484300000013,montage-0.15.json,false
42122,0.027163907000000046,sdbcs,0.20,0.10,42202.2,0.028235484300000013,montage-0.15.json,true
45262,0.026592114,sdbcs,0.25,0.10,45637.75,0.028235484300000013,montage-0.15.json,true
48514,0.026337907999999997,sdbcs,0.30,0.10,49073.3,0.028235484300000013,montage-0.15.json,true
52005,0.026258148999999998,sdbcs,0.35,0.10,52508.85,0.028235484300000013,montage-0.15.json,true
54888,0.026248156,sdbcs,0.40,0.10,55944.4,0.028235484300000013,montage-0.15.json,true
58017,0.026222377000000005,sdbcs,0.45,0.10,59379.95,0.028235484300000013,montage-0.15.json,true
62281,0.026298205999999994,sdbcs,0.50,0.10,62815.5,0.028235484300000013,montage-0.15.json,true
65720,0.026534030999999993,sdbcs,0.55,0.10,66251.05,0.028235484300000013,montage-0.15.json,true
69269,0.026361296999999964,sdbcs,0.60,0.10,69686.6,0.028235484300000013,montage-0.15.json,true
72483,0.026235115,sdbcs,0.65,0.10,73122.15,0.028235484300000013,montage-0.15.json,true
75733,0.026227622,sdbcs,0.70,0.10,76557.7,0.028235484300000013,montage-0.15.json,true
78937,0.026220955,sdbcs,0.75,0.10,79993.25,0.028235484300000013,montage-0.15.json,true
82066,0.026198481000000003,sdbcs,0.80,0.10,83428.8,0.028235484300000013,montage-0.15.json,true
86060,0.026263407999999995,sdbcs,0.85,0.10,86864.35,0.028235484300000013,montage-0.15.json,true
89551,0.026221978,sdbcs,0.90,0.10,90299.9,0.028235484300000013,montage-0.15.json,true
92597,0.026212834,sdbcs,0.95,0.10,93735.45,0.028235484300000013,montage-0.15.json,true
34822,0.026942175000000037,sdbcs,0.10,0.15,35331.1,0.029258175450000014,montage-0.15.json,true
38731,0.028136423000000015,sdbcs,0.15,0.15,38766.65,0.029258175450000014,montage-0.15.json,true
42122,0.027163907000000046,sdbcs,0.20,0.15,42202.2,0.029258175450000014,montage-0.15.json,true
45262,0.026592114,sdbcs,0.25,0.15,45637.75,0.029258175450000014,montage-0.15.json,true
48514,0.026337907999999997,sdbcs,0.30,0.15,49073.3,0.029258175450000014,montage-0.15.json,true
52005,0.026258148999999998,sdbcs,0.35,0.15,52508.85,0.029258175450000014,montage-0.15.json,true
54888,0.026248156,sdbcs,0.40,0.15,55944.4,0.029258175450000014,montage-0.15.json,true
58017,0.026222377000000005,sdbcs,0.45,0.15,59379.95,0.029258175450000014,montage-0.15.json,true
62281,0.026298205999999994,sdbcs,0.50,0.15,62815.5,0.029258175450000014,montage-0.15.json,true
65304,0.026249264999999997,sdbcs,0.55,0.15,66251.05,0.029258175450000014,montage-0.15.json,true
68548,0.026235178,sdbcs,0.60,0.15,69686.6,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.65,0.15,73122.15,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.70,0.15,76557.7,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.75,0.15,79993.25,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.80,0.15,83428.8,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.85,0.15,86864.35,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.90,0.15,90299.9,0.029258175450000014,montage-0.15.json,true
70298,0.026214357,sdbcs,0.95,0.15,93735.45,0.029258175450000014,montage-0.15.json,true
34822,0.026942175000000037,sdbcs,0.10,0.20,35331.1,0.03028086660000002,montage-0.15.json,true
38731,0.028136423000000015,sdbcs,0.15,0.20,38766.65,0.03028086660000002,montage-0.15.json,true
42122,0.027163907000000046,sdbcs,0.20,0.20,42202.2,0.03028086660000002,montage-0.15.json,true
45262,0.026592114,sdbcs,0.25,0.20,45637.75,0.03028086660000002,montage-0.15.json,true
48514,0.026337907999999997,sdbcs,0.30,0.20,49073.3,0.03028086660000002,montage-0.15.json,true
52005,0.026258148999999998,sdbcs,0.35,0.20,52508.85,0.03028086660000002,montage-0.15.json,true
54888,0.026248156,sdbcs,0.40,0.20,55944.4,0.03028086660000002,montage-0.15.json,true
58017,0.026222377000000005,sdbcs,0.45,0.20,59379.95,0.03028086660000002,montage-0.15.json,true
62281,0.026298205999999994,sdbcs,0.50,0.20,62815.5,0.03028086660000002,montage-0.15.json,true
65304,0.026249264999999997,sdbcs,0.55,0.20,66251.05,0.03028086660000002,montage-0.15.json,true
68548,0.026235178,sdbcs,0.60,0.20,69686.6,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.65,0.20,73122.15,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.70,0.20,76557.7,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.75,0.20,79993.25,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.80,0.20,83428.8,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.85,0.20,86864.35,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.90,0.20,90299.9,0.03028086660000002,montage-0.15.json,true
70298,0.026214357,sdbcs,0.95,0.20,93735.45,0.03028086660000002,montage-0.15.json,true
34822,0.026942175000000037,sdbcs,0.10,0.25,35331.1,0.031303557750000016,montage-0.15.json,true
38731,0.028136423000000015,sdbcs,0.15,0.25,38766.65,0.031303557750000016,montage-0.15.json,true
42122,0.027163907000000046,sdbcs,0.20,0.25,42202.2,0.031303557750000016,montage-0.15.json,true
45262,0.026592114,sdbcs,0.25,0.25,45637.75,0.031303557750000016,montage-0.15.json,true
48514,0.026337907999999997,sdbcs,0.30,0.25,49073.3,0.031303557750000016,montage-0.15.json,true
52005,0.026258148999999998,sdbcs,0.35,0.25,52508.85,0.031303557750000016,montage-0.15.json,true
54888,0.026248156,sdbcs,0.40,0.25,55944.4,0.031303557750000016,montage-0.15.json,true
58017,0.026222377000000005,sdbcs,0.45,0.25,59379.95,0.031303557750000016,montage-0.15.json,true
62281,0.026298205999999994,sdbcs,0.50,0.25,62815.5,0.031303557750000016,montage-0.15.json,true
65304,0.026249264999999997,sdbcs,0.55,0.25,66251.05,0.031303557750000016,montage-0.15.json,true
68548,0.026235178,sdbcs,0.60,0.25,69686.6,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.65,0.25,73122.15,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.70,0.25,76557.7,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.75,0.25,79993.25,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.80,0.25,83428.8,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.85,0.25,86864.35,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.90,0.25,90299.9,0.031303557750000016,montage-0.15.json,true
70298,0.026214357,sdbcs,0.95,0.25,93735.45,0.031303557750000016,montage-0.15.json,true
34822,0.026942175000000037,sdbcs,0.10,0.30,35331.1,0.03232624890000002,montage-0.15.json,true
38731,0.028136423000000015,sdbcs,0.15,0.30,38766.65,0.03232624890000002,montage-0.15.json,true
42122,0.027163907000000046,sdbcs,0.20,0.30,42202.2,0.03232624890000002,montage-0.15.json,true
45262,0.026592114,sdbcs,0.25,0.30,45637.75,0.03232624890000002,montage-0.15.json,true
48514,0.026337907999999997,sdbcs,0.30,0.30,49073.3,0.03232624890000002,montage-0.15.json,true
52005,0.026258148999999998,sdbcs,0.35,0.30,52508.85,0.03232624890000002,montage-0.15.json,true
54888,0.026248156,sdbcs,0.40,0.30,55944.4,0.03232624890000002,montage-0.15.json,true
58017,0.026222377000000005,sdbcs,0.45,0.30,59379.95,0.03232624890000002,montage-0.15.json,true
62281,0.026298205999999994,sdbcs,0.50,0.30,62815.5,0.03232624890000002,montage-0.15.json,true
